72.2882,9.8136,30.0681,0.00833446,0.0677055,0.0700765,-0.0223817,-0.00619784,0.490794,-0.100972,0.0178881,0
62.8954,3.66857,2.45537,0.103939,0.0753225,0.0825564,0.418354,0.474891,0.407165,0.0605089,-0.0461628,0
95.3757,-6.82537,17.6451,0.00780809,0.0121624,0.119165,0.0273981,-0.0897455,-0.0448133,-0.0338296,-0.0287422,1
